dokumen,kata,freq,jumlah_kata,tf,df,total_dokumen,idf
dok47,hour,1,10,0.1,10,1949,5.272486606513515
dok47,it i,1,10,0.1,40,1949,3.8861922453936244
dok47,next,1,10,0.1,12,1949,5.090165049719561
dok47,now,1,10,0.1,44,1949,3.7908820655892996
dok47,numer,1,10,0.1,415,1949,1.5467931792768626
dok47,pleas,1,10,0.1,220,1949,2.181444153155199
dok47,view,2,10,0.2,119,1949,2.7959482063960315
dok48,url,1,1,1.0,261,1949,2.0105512921848674
dok49,check,1,4,0.25,480,1949,1.4012855956056243
dok49,go,1,4,0.25,83,1949,3.156231091710963
dok49,numer,1,4,0.25,415,1949,1.5467931792768626
dok49,view,1,4,0.25,119,1949,2.7959482063960315
dok50,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok50,got,1,7,0.14285714285714285,28,1949,4.242867189332357
dok50,see,1,7,0.14285714285714285,58,1949,3.5146286889611416
dok50,thumb,1,7,0.14285714285714285,56,1949,3.5497200087724115
dok50,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok50,view,1,7,0.14285714285714285,119,1949,2.7959482063960315
dok50,you,1,7,0.14285714285714285,395,1949,1.5961859346064389
dok51,back,1,8,0.125,38,1949,3.937485539781175
dok51,channel,1,8,0.125,192,1949,2.317576327479779
dok51,i,1,8,0.125,526,1949,1.309770486769851
dok51,my,1,8,0.125,387,1949,1.616647006477779
dok51,pleas,1,8,0.125,220,1949,2.181444153155199
dok51,subscrib,2,8,0.25,272,1949,1.9692696332115633
dok51,will,1,8,0.125,116,1949,2.821481508401196
dok52, ,1,13,0.07692307692307693,10,1949,5.272486606513515
dok52,avoid,1,13,0.07692307692307693,1,1949,7.575071699507561
dok52,babi,1,13,0.07692307692307693,7,1949,5.629161550452247
dok52,back,1,13,0.07692307692307693,38,1949,3.937485539781175
dok52,check,1,13,0.07692307692307693,480,1949,1.4012855956056243
dok52,help,1,13,0.07692307692307693,56,1949,3.5497200087724115
dok52,i,2,13,0.15384615384615385,526,1949,1.309770486769851
dok52,numer,1,13,0.07692307692307693,415,1949,1.5467931792768626
dok52,often,1,13,0.07692307692307693,1,1949,7.575071699507561
dok52,reach,1,13,0.07692307692307693,15,1949,4.867021498405351
dok52,view,1,13,0.07692307692307693,119,1949,2.7959482063960315
dok52,watch,1,13,0.07692307692307693,79,1949,3.205623847040539
dok53,billion,2,12,0.16666666666666666,54,1949,3.5860876529432866
dok53,check,1,12,0.08333333333333333,480,1949,1.4012855956056243
dok53,get,1,12,0.08333333333333333,113,1949,2.8476838807952203
dok53,hit,1,12,0.08333333333333333,15,1949,4.867021498405351
dok53,just,1,12,0.08333333333333333,139,1949,2.640597766376869
dok53,numer,2,12,0.16666666666666666,415,1949,1.5467931792768626
dok53,peopl,1,12,0.08333333333333333,86,1949,3.120724403254053
dok53,video,1,12,0.08333333333333333,373,1949,1.6534932798637454
dok53,will,1,12,0.08333333333333333,116,1949,2.821481508401196
dok53,yet,1,12,0.08333333333333333,5,1949,5.96563378707346
dok54,chanc,1,7,0.14285714285714285,36,1949,3.9915527610514507
dok54,facebook,1,7,0.14285714285714285,30,1949,4.173874317845406
dok54,iphon,1,7,0.14285714285714285,4,1949,6.18877733838767
dok54,like,1,7,0.14285714285714285,239,1949,2.09860814757605
dok54,page,1,7,0.14285714285714285,21,1949,4.530549261784138
dok54,url,1,7,0.14285714285714285,261,1949,2.0105512921848674
dok54,win,1,7,0.14285714285714285,13,1949,5.010122342046024
dok55,get,1,6,0.16666666666666666,113,1949,2.8476838807952203
dok55,gwar,1,6,0.16666666666666666,1,1949,7.575071699507561
dok55,numer,1,6,0.16666666666666666,415,1949,1.5467931792768626
dok55,play,1,6,0.16666666666666666,13,1949,5.010122342046024
dok55,superbowl,1,6,0.16666666666666666,1,1949,7.575071699507561
dok55,url,1,6,0.16666666666666666,261,1949,2.0105512921848674
dok56,channel,1,4,0.25,192,1949,2.317576327479779
dok56,follow,1,4,0.25,29,1949,4.207775869521087
dok56,pleas,1,4,0.25,220,1949,2.181444153155199
dok56,url,1,4,0.25,261,1949,2.0105512921848674
dok57,channel,1,6,0.16666666666666666,192,1949,2.317576327479779
dok57,check,1,6,0.16666666666666666,480,1949,1.4012855956056243
dok57,guy,1,6,0.16666666666666666,120,1949,2.787579956725515
dok57,hello,1,6,0.16666666666666666,143,1949,2.6122270692476537
dok57,my,1,6,0.16666666666666666,387,1949,1.616647006477779
dok57,youtub,1,6,0.16666666666666666,250,1949,2.0536107816453146
dok58,like,1,6,0.16666666666666666,239,1949,2.09860814757605
dok58,me,1,6,0.16666666666666666,199,1949,2.2817668747830684
dok58,minecraft,1,6,0.16666666666666666,7,1949,5.629161550452247
dok58,more,1,6,0.16666666666666666,56,1949,3.5497200087724115
dok58,subscrib,1,6,0.16666666666666666,272,1949,1.9692696332115633
dok58,video,1,6,0.16666666666666666,373,1949,1.6534932798637454
dok59,check,1,4,0.25,480,1949,1.4012855956056243
dok59,game,1,4,0.25,14,1949,4.936014369892303
dok59,great,1,4,0.25,31,1949,4.141084495022414
dok59,url,1,4,0.25,261,1949,2.0105512921848674
dok60,me,1,2,0.5,199,1949,2.2817668747830684
dok60,subscrib,1,2,0.5,272,1949,1.9692696332115633
dok61,check,1,5,0.2,480,1949,1.4012855956056243
dok61,i,1,5,0.2,526,1949,1.309770486769851
dok61,just,1,5,0.2,139,1949,2.640597766376869
dok61,much,1,5,0.2,55,1949,3.56773851427509
dok61,view,1,5,0.2,119,1949,2.7959482063960315
dok62,chuck,1,5,0.2,1,1949,7.575071699507561
dok62,comment,1,5,0.2,89,1949,3.086435329775421
dok62,first,1,5,0.2,32,1949,4.1093357967078346
dok62,norrus,1,5,0.2,1,1949,7.575071699507561
dok62,ovbious,1,5,0.2,1,1949,7.575071699507561
dok63,behold,1,7,0.14285714285714285,2,1949,6.881924518947615
dok63,ever,1,7,0.14285714285714285,37,1949,3.9641537868633363
dok63,histori,1,7,0.14285714285714285,4,1949,6.18877733838767
dok63,most,1,7,0.14285714285714285,29,1949,4.207775869521087
dok63,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok63,view,1,7,0.14285714285714285,119,1949,2.7959482063960315
dok63,youtub,1,7,0.14285714285714285,250,1949,2.0536107816453146
dok64,billion,1,4,0.25,54,1949,3.5860876529432866
dok64,go,1,4,0.25,83,1949,3.156231091710963
dok64,hit,1,4,0.25,15,1949,4.867021498405351
dok64,numer,1,4,0.25,415,1949,1.5467931792768626
dok65,all,1,6,0.16666666666666666,85,1949,3.1324204430172444
dok65,most,1,6,0.16666666666666666,29,1949,4.207775869521087
dok65,time,1,6,0.16666666666666666,65,1949,3.400684429611924
dok65,video,1,6,0.16666666666666666,373,1949,1.6534932798637454
dok65,view,1,6,0.16666666666666666,119,1949,2.7959482063960315
dok65,youtub,1,6,0.16666666666666666,250,1949,2.0536107816453146
dok66,dislik,2,4,0.5,8,1949,5.4956301578277245
dok66,like,1,4,0.25,239,1949,2.09860814757605
dok66,numer,1,4,0.25,415,1949,1.5467931792768626
dok67,korean,1,2,0.5,5,1949,5.96563378707346
dok67,psi,1,2,0.5,17,1949,4.7418583554513445
dok68,commerci,1,19,0.05263157894736842,1,1949,7.575071699507561
dok68,god,3,19,0.15789473684210525,37,1949,3.9641537868633363
dok68,i,1,19,0.05263157894736842,526,1949,1.309770486769851
dok68,my,3,19,0.15789473684210525,387,1949,1.616647006477779
dok68,no,1,19,0.05263157894736842,52,1949,3.6238279809261336
dok68,not,1,19,0.05263157894736842,152,1949,2.5511911786612846
dok68,oh,3,19,0.15789473684210525,23,1949,4.439577483578411
dok68,oldspic,1,19,0.05263157894736842,1,1949,7.575071699507561
dok68,parti,1,19,0.05263157894736842,26,1949,4.316975161486079
dok68,real,1,19,0.05263157894736842,24,1949,4.397017869159615
dok68,sit,1,19,0.05263157894736842,2,1949,6.881924518947615
dok68,spraytan,1,19,0.05263157894736842,1,1949,7.575071699507561
dok68,thing,1,19,0.05263157894736842,20,1949,4.57933942595357
dok69,actual,1,26,0.038461538461538464,11,1949,5.17717642670919
dok69,day,1,26,0.038461538461538464,29,1949,4.207775869521087
dok69,everi,1,26,0.038461538461538464,21,1949,4.530549261784138
dok69,get,2,26,0.07692307692307693,113,1949,2.8476838807952203
dok69,i,1,26,0.038461538461538464,526,1949,1.309770486769851
dok69,just,1,26,0.038461538461538464,139,1949,2.640597766376869
dok69,mean,1,26,0.038461538461538464,26,1949,4.316975161486079
dok69,most,1,26,0.038461538461538464,29,1949,4.207775869521087
dok69,much,2,26,0.07692307692307693,55,1949,3.56773851427509
dok69,numer,2,26,0.07692307692307693,415,1949,1.5467931792768626
dok69,onli,1,26,0.038461538461538464,53,1949,3.604779785955439
dok69,peopl,1,26,0.038461538461538464,86,1949,3.120724403254053
dok69,popular,1,26,0.038461538461538464,10,1949,5.272486606513515
dok69,see,1,26,0.038461538461538464,58,1949,3.5146286889611416
dok69,so,1,26,0.038461538461538464,164,1949,2.4752052716833624
dok69,think,1,26,0.038461538461538464,32,1949,4.1093357967078346
dok69,video,2,26,0.07692307692307693,373,1949,1.6534932798637454
dok69,view,3,26,0.11538461538461539,119,1949,2.7959482063960315
dok69,want,1,26,0.038461538461538464,74,1949,3.271006606303391
dok69,youtub,1,26,0.038461538461538464,250,1949,2.0536107816453146
dok70,back,1,3,0.3333333333333333,38,1949,3.937485539781175
dok70,now,1,3,0.3333333333333333,44,1949,3.7908820655892996
dok70,quit,1,3,0.3333333333333333,5,1949,5.96563378707346
dok71,billion,1,3,0.3333333333333333,54,1949,3.5860876529432866
dok71,numer,2,3,0.6666666666666666,415,1949,1.5467931792768626
dok72,challeng,1,11,0.09090909090909091,2,1949,6.881924518947615
dok72,check,1,11,0.09090909090909091,480,1949,1.4012855956056243
dok72,diy,1,11,0.09090909090909091,1,1949,7.575071699507561
dok72,fablif,2,11,0.18181818181818182,1,1949,7.575071699507561
dok72,pleas,2,11,0.18181818181818182,220,1949,2.181444153155199
dok72,so,1,11,0.09090909090909091,164,1949,2.4752052716833624
dok72,subscrib,1,11,0.09090909090909091,272,1949,1.9692696332115633
dok72,thank,1,11,0.09090909090909091,126,1949,2.7387897925560827
dok72,welcom,1,11,0.09090909090909091,7,1949,5.629161550452247
dok73,channel,1,3,0.3333333333333333,192,1949,2.317576327479779
dok73,my,1,3,0.3333333333333333,387,1949,1.616647006477779
dok73,subscrib,1,3,0.3333333333333333,272,1949,1.9692696332115633
dok74,url,1,1,1.0,261,1949,2.0105512921848674
dok75,url,1,1,1.0,261,1949,2.0105512921848674
dok76,absolut,1,12,0.08333333333333333,7,1949,5.629161550452247
dok76,beauti,1,12,0.08333333333333333,32,1949,4.1093357967078346
dok76,drone,2,12,0.16666666666666666,1,1949,7.575071699507561
dok76,kamal,1,12,0.08333333333333333,1,1949,7.575071699507561
dok76,like,1,12,0.08333333333333333,239,1949,2.09860814757605
dok76,pleas,1,12,0.08333333333333333,220,1949,2.181444153155199
dok76,subscrib,1,12,0.08333333333333333,272,1949,1.9692696332115633
dok76,take,1,12,0.08333333333333333,43,1949,3.8138715838139983
dok76,tayara,1,12,0.08333333333333333,1,1949,7.575071699507561
dok76,video,1,12,0.08333333333333333,373,1949,1.6534932798637454
dok76,your,1,12,0.08333333333333333,112,1949,2.8565728282124665
dok77,url,1,1,1.0,261,1949,2.0105512921848674
dok78,all,1,33,0.030303030303030304,85,1949,3.1324204430172444
dok78,around,1,33,0.030303030303030304,8,1949,5.4956301578277245
dok78,awesom,1,33,0.030303030303030304,44,1949,3.7908820655892996
dok78,cover,1,33,0.030303030303030304,40,1949,3.8861922453936244
dok78,do not,1,33,0.030303030303030304,25,1949,4.35619587463936
dok78,everyon,1,33,0.030303030303030304,47,1949,3.724924097797502
dok78,i,4,33,0.12121212121212122,526,1949,1.309770486769851
dok78,luca,1,33,0.030303030303030304,1,1949,7.575071699507561
dok78,much,1,33,0.030303030303030304,55,1949,3.56773851427509
dok78,my,2,33,0.06060606060606061,387,1949,1.616647006477779
dok78,numer,1,33,0.030303030303030304,415,1949,1.5467931792768626
dok78,pleas,1,33,0.030303030303030304,220,1949,2.181444153155199
dok78,promis,1,33,0.030303030303030304,8,1949,5.4956301578277245
dok78,share,1,33,0.030303030303030304,50,1949,3.6630486940794147
dok78,showcas,1,33,0.030303030303030304,1,1949,7.575071699507561
dok78,so,1,33,0.030303030303030304,164,1949,2.4752052716833624
dok78,spread,1,33,0.030303030303030304,5,1949,5.96563378707346
dok78,stay,1,33,0.030303030303030304,3,1949,6.476459410839451
dok78,subscrib,2,33,0.06060606060606061,272,1949,1.9692696332115633
dok78,suck,1,33,0.030303030303030304,12,1949,5.090165049719561
dok78,support,1,33,0.030303030303030304,16,1949,4.80248297726778
dok78,talent,1,33,0.030303030303030304,7,1949,5.629161550452247
dok78,thank,1,33,0.030303030303030304,126,1949,2.7387897925560827
dok78,tri,1,33,0.030303030303030304,27,1949,4.2792348335032315
dok78,trigo,1,33,0.030303030303030304,1,1949,7.575071699507561
dok78,what i,1,33,0.030303030303030304,2,1949,6.881924518947615
dok78,world,1,33,0.030303030303030304,55,1949,3.56773851427509
dok78,your,1,33,0.030303030303030304,112,1949,2.8565728282124665
dok79,url,1,1,1.0,261,1949,2.0105512921848674
dok80,angel,1,61,0.01639344262295082,3,1949,6.476459410839451
dok80,ani,1,61,0.01639344262295082,38,1949,3.937485539781175
dok80,appreci,1,61,0.01639344262295082,33,1949,4.078564138041081
dok80,audit,2,61,0.03278688524590164,3,1949,6.476459410839451
dok80,bighit,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,chanc,1,61,0.01639344262295082,36,1949,3.9915527610514507
dok80,chanicka,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,channel,1,61,0.01639344262295082,192,1949,2.317576327479779
dok80,check,1,61,0.01639344262295082,480,1949,1.4012855956056243
dok80,come,1,61,0.01639344262295082,56,1949,3.5497200087724115
dok80,compani,1,61,0.01639344262295082,4,1949,6.18877733838767
dok80,construct,1,61,0.01639344262295082,6,1949,5.783312230279506
dok80,cover,1,61,0.01639344262295082,40,1949,3.8861922453936244
dok80,critic,1,61,0.01639344262295082,5,1949,5.96563378707346
dok80,day,1,61,0.01639344262295082,29,1949,4.207775869521087
dok80,feedback,2,61,0.03278688524590164,5,1949,5.96563378707346
dok80,feel,1,61,0.01639344262295082,14,1949,4.936014369892303
dok80,four,1,61,0.01639344262295082,2,1949,6.881924518947615
dok80,free,1,61,0.01639344262295082,35,1949,4.019723638018147
dok80,group,2,61,0.03278688524590164,2,1949,6.881924518947615
dok80,hello,1,61,0.01639344262295082,143,1949,2.6122270692476537
dok80,i,1,61,0.01639344262295082,526,1949,1.309770486769851
dok80,improv,1,61,0.01639344262295082,7,1949,5.629161550452247
dok80,jellyfish,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,juli,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,jyp,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,know,1,61,0.01639344262295082,66,1949,3.3854169574811355
dok80,korean,2,61,0.03278688524590164,5,1949,5.96563378707346
dok80,leader,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,leah,1,61,0.01639344262295082,2,1949,6.881924518947615
dok80,leav,2,61,0.03278688524590164,15,1949,4.867021498405351
dok80,manag,1,61,0.01639344262295082,2,1949,6.881924518947615
dok80,member,1,61,0.01639344262295082,2,1949,6.881924518947615
dok80,myself,1,61,0.01639344262295082,7,1949,5.629161550452247
dok80,not,1,61,0.01639344262295082,152,1949,2.5511911786612846
dok80,notch,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,plan,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,pleas,2,61,0.03278688524590164,220,1949,2.181444153155199
dok80,pop,1,61,0.01639344262295082,8,1949,5.4956301578277245
dok80,read,1,61,0.01639344262295082,39,1949,3.9115100533779144
dok80,rooki,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,singer,1,61,0.01639344262295082,3,1949,6.476459410839451
dok80,so,1,61,0.01639344262295082,164,1949,2.4752052716833624
dok80,some,2,61,0.03278688524590164,41,1949,3.861499632803253
dok80,stephani,1,61,0.01639344262295082,1,1949,7.575071699507561
dok80,take,1,61,0.01639344262295082,43,1949,3.8138715838139983
dok80,thank,1,61,0.01639344262295082,126,1949,2.7387897925560827
dok80,time,1,61,0.01639344262295082,65,1949,3.400684429611924
dok80,top,1,61,0.01639344262295082,10,1949,5.272486606513515
dok80,video,2,61,0.03278688524590164,373,1949,1.6534932798637454
dok80,welcom,1,61,0.01639344262295082,7,1949,5.629161550452247
dok80,you,1,61,0.01639344262295082,395,1949,1.5961859346064389
dok80,your,1,61,0.01639344262295082,112,1949,2.8565728282124665
dok81,free,1,3,0.3333333333333333,35,1949,4.019723638018147
dok81,go,1,3,0.3333333333333333,83,1949,3.156231091710963
dok81,url,1,3,0.3333333333333333,261,1949,2.0105512921848674
dok82,admit,1,7,0.14285714285714285,2,1949,6.881924518947615
dok82,came,1,7,0.14285714285714285,11,1949,5.17717642670919
dok82,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok82,just,1,7,0.14285714285714285,139,1949,2.640597766376869
dok82,number,1,7,0.14285714285714285,5,1949,5.96563378707346
dok82,viewer,1,7,0.14285714285714285,4,1949,6.18877733838767
dok82,you,1,7,0.14285714285714285,395,1949,1.5961859346064389
dok83,appar,1,9,0.1111111111111111,1,1949,7.575071699507561
dok83,check,1,9,0.1111111111111111,480,1949,1.4012855956056243
dok83,come,1,9,0.1111111111111111,56,1949,3.5497200087724115
dok83,just,1,9,0.1111111111111111,139,1949,2.640597766376869
dok83,peopl,1,9,0.1111111111111111,86,1949,3.120724403254053
dok83,still,2,9,0.2222222222222222,40,1949,3.8861922453936244
dok83,video,1,9,0.1111111111111111,373,1949,1.6534932798637454
dok83,view,1,9,0.1111111111111111,119,1949,2.7959482063960315
dok84,check,1,4,0.25,480,1949,1.4012855956056243
dok84,first,1,4,0.25,32,1949,4.1093357967078346
dok84,my,1,4,0.25,387,1949,1.616647006477779
dok84,video,1,4,0.25,373,1949,1.6534932798637454
dok85,channel,1,3,0.3333333333333333,192,1949,2.317576327479779
dok85,check,1,3,0.3333333333333333,480,1949,1.4012855956056243
dok85,my,1,3,0.3333333333333333,387,1949,1.616647006477779
dok86, ,1,5,0.2,10,1949,5.272486606513515
dok86,gangnam,1,5,0.2,15,1949,4.867021498405351
dok86,psi,1,5,0.2,17,1949,4.7418583554513445
dok86,style,1,5,0.2,17,1949,4.7418583554513445
dok86,url,1,5,0.2,261,1949,2.0105512921848674
dok87,channel,1,5,0.2,192,1949,2.317576327479779
dok87,laugh,1,5,0.2,78,1949,3.218362872817969
dok87,my,1,5,0.2,387,1949,1.616647006477779
dok87,pleas,1,5,0.2,220,1949,2.181444153155199
dok87,subscrib,1,5,0.2,272,1949,1.9692696332115633
dok88,activ,1,12,0.08333333333333333,4,1949,6.18877733838767
dok88,also,1,12,0.08333333333333333,30,1949,4.173874317845406
dok88,bad,1,12,0.08333333333333333,12,1949,5.090165049719561
dok88,comment,2,12,0.16666666666666666,89,1949,3.086435329775421
dok88,not,1,12,0.08333333333333333,152,1949,2.5511911786612846
dok88,now,1,12,0.08333333333333333,44,1949,3.7908820655892996
dok88,numer,2,12,0.16666666666666666,415,1949,1.5467931792768626
dok88,section,1,12,0.08333333333333333,2,1949,6.881924518947615
dok88,still,1,12,0.08333333333333333,40,1949,3.8861922453936244
dok88,wow,1,12,0.08333333333333333,25,1949,4.35619587463936
dok89,url,1,1,1.0,261,1949,2.0105512921848674
dok90,ching,2,11,0.18181818181818182,1,1949,7.575071699507561
dok90,ding,1,11,0.09090909090909091,1,1949,7.575071699507561
dok90,fuck,1,11,0.09090909090909091,32,1949,4.1093357967078346
dok90,ganga,1,11,0.09090909090909091,1,1949,7.575071699507561
dok90,ling,1,11,0.09090909090909091,1,1949,7.575071699507561
dok90,long,1,11,0.09090909090909091,3,1949,6.476459410839451
dok90,ring,1,11,0.09090909090909091,1,1949,7.575071699507561
dok90,sti,1,11,0.09090909090909091,2,1949,6.881924518947615
dok90,yaa,1,11,0.09090909090909091,1,1949,7.575071699507561
dok90,you,1,11,0.09090909090909091,395,1949,1.5961859346064389
dok91,halp,1,6,0.16666666666666666,1,1949,7.575071699507561
dok91,me,1,6,0.16666666666666666,199,1949,2.2817668747830684
dok91,my,1,6,0.16666666666666666,387,1949,1.616647006477779
dok91,pleas,1,6,0.16666666666666666,220,1949,2.181444153155199
dok91,project,1,6,0.16666666666666666,4,1949,6.18877733838767
dok91,url,1,6,0.16666666666666666,261,1949,2.0105512921848674
dok92,brother,1,6,0.16666666666666666,5,1949,5.96563378707346
dok92,channel,1,6,0.16666666666666666,192,1949,2.317576327479779
